|title|description|url
135|"<span class=""myAdTitle"">Lux. 2 pokoje z oddzielną kuchnią blisko metra </span>"|"<div class=""description"" data-phone-mask=""false""><span class=""pre"" style=""font-family: inherit; white-space: pre-wrap;"">BEZPOŚREDNIO OD DEWELOPERA, BEZ PODATKU PCC, 0% PROWIZJI 

 W ofercie mamy również inne apartamenty w tej inwestycji 

 Zapraszamy Państwa do zapoznania się z naszą ofertą 

 
 Atuty: 
 
- prestiżowa inwestycja blisko centrum 
- wysoka jakość wykończenia budynku i części wspólnych 
- doskonała infrastruktura komunikacyjna (m.in. metro) 
- bogata infrastruktura handlowo - usługowa 
 
Apartamentowiec jest wznoszony w Śródmieściu, wśród zieleni, w doskonałym pod względem komunikacyjnym miejscu, na obrzeżach ścisłego centrum Warszawy. Nowoczesna architektura i wysoka jakość wykończenia zadowoli najbardziej wymagającego klienta. Budynek będzie miał 9 kondygnacji, z wyższych pięter niepowtarzalny widok na Warszawę. Bogata infrastruktura handlowo - usługowa (okolice ARKADII), bliskość metra i Dworca Gdańskiego czynią lokalizację niezwykle atrakcyjną. Luksus na codzień. 
 
 Informacje dodatkowe: 
 
- termin realizacji inwestycji - II kwartał 2021 
- miejsce postojowe od 50 000 PLN 
 
Cena 2-pok. apartamentu z oddzielną kuchnią i ogródkiem - 691 795 PLN 

 

 Agent prowadzący: Maryla 
 Premium Estates 

 tel: 570-400-282 

 e-mail: maryla@premium-estates.pl<br/><br/><i>Numer oferty w biurze: DKW-MS-82577</i><br/>Lokalizacja: Mazowieckie, Warszawa, Śródmieście<br/><br/>Ogłoszenie dodane za pomocą Trimo.pro</span></div>"|https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/srodmiescie/lux-2-pokoje-z-oddzielna-kuchnia-blisko-metra/1009010925790911437600009
136|"<span class=""myAdTitle"">Lux. apartament zanurzony w zielonym Śródmieściu </span>"|"<div class=""description"" data-phone-mask=""false""><span class=""pre"" style=""font-family: inherit; white-space: pre-wrap;"">BEZPOŚREDNIO OD DEWELOPERA, BEZ PODATKU PCC, 0% PROWIZJI 

 W ofercie mamy również inne apartamenty w tej inwestycji 

 Zapraszamy Państwa do zapoznania się z naszą ofertą 

 
 Atuty: 
 
- prestiżowa inwestycja blisko centrum 
- wysoka jakość wykończenia budynku i części wspólnych 
- doskonała infrastruktura komunikacyjna (m.in. metro) 
- bogata infrastruktura handlowo - usługowa 
 
Apartamentowiec jest wznoszony w Śródmieściu, wśród zieleni, w doskonałym pod względem komunikacyjnym miejscu, na obrzeżach ścisłego centrum Warszawy. Nowoczesna architektura i wysoka jakość wykończenia zadowoli najbardziej wymagającego klienta. Budynek będzie miał 9 kondygnacji, z wyższych pięter niepowtarzalny widok na Warszawę. Bogata infrastruktura handlowo - usługowa (okolice ARKADII), bliskość metra i Dworca Gdańskiego czynią lokalizację niezwykle atrakcyjną. Luksus na codzień. 
 
 Informacje dodatkowe: 
 
- termin realizacji inwestycji - II kwartał 2021 
- miejsce postojowe od 50 000 PLN 
 
Cena 3-pok. apartamentu z ogródkiem - 932 549 PLN 

 

 Agent prowadzący: Maryla 
 Premium Estates 

 tel: 570-400-282 

 e-mail: maryla@premium-estates.pl<br/><br/><i>Numer oferty w biurze: DKW-MS-82576</i><br/>Lokalizacja: Mazowieckie, Warszawa, Śródmieście<br/><br/>Ogłoszenie dodane za pomocą Trimo.pro</span></div>"|https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/srodmiescie/lux-apartament-zanurzony-w-zielonym-srodmiesciu/1009010929540911437600009
137|"<span class=""myAdTitle"">Lux. apartament zanurzony w zielonym Śródmieściu </span>"|"<div class=""description"" data-phone-mask=""false""><span class=""pre"" style=""font-family: inherit; white-space: pre-wrap;"">BEZPOŚREDNIO OD DEWELOPERA, BEZ PODATKU PCC, 0% PROWIZJI 

 W ofercie mamy również inne apartamenty w tej inwestycji 

 Zapraszamy Państwa do zapoznania się z naszą ofertą 

 
 Atuty: 
 
- prestiżowa inwestycja blisko centrum 
- wysoka jakość wykończenia budynku i części wspólnych 
- doskonała infrastruktura komunikacyjna (m.in. metro) 
- bogata infrastruktura handlowo - usługowa 
 
Apartamentowiec jest wznoszony w Śródmieściu, wśród zieleni, w doskonałym pod względem komunikacyjnym miejscu, na obrzeżach ścisłego centrum Warszawy. Nowoczesna architektura i wysoka jakość wykończenia zadowoli najbardziej wymagającego klienta. Budynek będzie miał 9 kondygnacji, z wyższych pięter niepowtarzalny widok na Warszawę. Bogata infrastruktura handlowo - usługowa (okolice ARKADII), bliskość metra i Dworca Gdańskiego czynią lokalizację niezwykle atrakcyjną. Luksus na codzień. 
 
 Informacje dodatkowe: 
 
- termin realizacji inwestycji - II kwartał 2021 
- miejsce postojowe od 50 000 PLN 
 
Cena 3-pok. apartamentu z tarasem 19m2 - 979 615 PLN 

 

 Agent prowadzący: Maryla 
 Premium Estates 

 tel: 570-400-282 

 e-mail: maryla@premium-estates.pl<br/><br/><i>Numer oferty w biurze: DKW-MS-82575</i><br/>Lokalizacja: Mazowieckie, Warszawa, Śródmieście<br/><br/>Ogłoszenie dodane za pomocą Trimo.pro</span></div>"|https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/srodmiescie/lux-apartament-zanurzony-w-zielonym-srodmiesciu/1009010937250911437600009
138|"<span class=""myAdTitle"">Luksusowy apartament przy Rondzie Daszyńskiego </span>"|"<div class=""description"" data-phone-mask=""false""><span class=""pre"" style=""font-family: inherit; white-space: pre-wrap;"">BEZPOŚREDNIO OD DEWELOPERA, BEZ PODATKU PCC, 0% PROWIZJI 

 W ofercie mamy również inne apartamenty w tej inwestycji 

 Zapraszamy Państwa do zapoznania się z naszą ofertą 
 
Zamieszkaj w nowych apartamentach przy Rondzie Daszyńskiego i ciesz się energią miasta z wszystkimi jego atutami na wyciągnięcie ręki! Inwestycja zlokalizowana jest w nowym biznesowym centrum stolicy, tuż obok stacji metra i kilka minut spacerem do centrum. Doskonała infrastruktura dzielnicy, liczne placówki edukacyjne, tworzą idealne miejsce do zamieszkania dla najbardziej wymagających. 

 
 Atuty: 
 
- prestiżowa inwestycja blisko centrum 
- najwyższa jakość wykończenia budynku i części wspólnych 
- doskonała infrastruktura komunikacyjna (m.in. metro) 
- bogata infrastruktura handlowo - usługowa 
- reprezentacyjne lobby z recepcją 
- wspólna przestrzeń dla mieszkańców z klubem fitness 
- zielony dziedziniec ze strefą relaksu 
 
 
Apartamentowiec jest wznoszony na Woli, w doskonałym pod względem komunikacyjnym miejscu, na obrzeżach ścisłego centrum Warszawy. Nowoczesna architektura i najwyższa jakość wykończenia zadowoli najbardziej wymagającego klienta. Budynek będzie miał 29 kondygnacji, z wyższych pięter niepowtarzalny widok na Warszawę. Bogata infrastruktura handlowo - usługowa, bliskość metra i centrum biznesowego na miejscu, czynią lokalizację niezwykle atrakcyjną. Luksus na codzień. 
 
 Informacje dodatkowe: 
 
- termin realizacji inwestycji - III kwartał 2023 
- miejsce postojowe od 75 000 PLN 
 
Cena 2-pok. apartamentu 46,85m2 na p.14 - 875 532 PLN 

 

 Agent prowadzący: Maryla 
Premium Estates 

 tel: 570-400-282 

 e-mail: maryla@premium-estates.pl<br/><br/><i>Numer oferty w biurze: DKW-MS-82573</i><br/>Lokalizacja: Mazowieckie, Warszawa, Wola<br/><br/>Ogłoszenie dodane za pomocą Trimo.pro</span></div>"|https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/wola/luksusowy-apartament-przy-rondzie-daszynskiego/1009010940170911437600009
139|"<span class=""myAdTitle"">Luksusowy apartament przy Rondzie Daszyńskiego </span>"|"<div class=""description"" data-phone-mask=""false""><span class=""pre"" style=""font-family: inherit; white-space: pre-wrap;"">BEZPOŚREDNIO OD DEWELOPERA, BEZ PODATKU PCC, 0% PROWIZJI 

 W ofercie mamy również inne apartamenty w tej inwestycji 

 Zapraszamy Państwa do zapoznania się z naszą ofertą 
 
Zamieszkaj w nowych apartamentach przy Rondzie Daszyńskiego i ciesz się energią miasta z wszystkimi jego atutami na wyciągnięcie ręki! Inwestycja zlokalizowana jest w nowym biznesowym centrum stolicy, tuż obok stacji metra i kilka minut spacerem do centrum. Doskonała infrastruktura dzielnicy, liczne placówki edukacyjne, tworzą idealne miejsce do zamieszkania dla najbardziej wymagających. 

 
 Atuty: 
 
- prestiżowa inwestycja blisko centrum 
- najwyższa jakość wykończenia budynku i części wspólnych 
- doskonała infrastruktura komunikacyjna (m.in. metro) 
- bogata infrastruktura handlowo - usługowa 
- reprezentacyjne lobby z recepcją 
- wspólna przestrzeń dla mieszkańców z klubem fitness 
- zielony dziedziniec ze strefą relaksu 
 
 
Apartamentowiec jest wznoszony na Woli, w doskonałym pod względem komunikacyjnym miejscu, na obrzeżach ścisłego centrum Warszawy. Nowoczesna architektura i najwyższa jakość wykończenia zadowoli najbardziej wymagającego klienta. Budynek będzie miał 29 kondygnacji, z wyższych pięter niepowtarzalny widok na Warszawę. Bogata infrastruktura handlowo - usługowa, bliskość metra i centrum biznesowego na miejscu, czynią lokalizację niezwykle atrakcyjną. Luksus na codzień. 
 
 Informacje dodatkowe: 
 
- termin realizacji inwestycji - III kwartał 2023 
- miejsce postojowe od 75 000 PLN 
 
Cena 4-pok. apartamentu 76,2m2 na p.29 - 1 694 073 PLN 

 

 Agent prowadzący: Maryla 
Premium Estates 

 tel: 570-400-282 

 e-mail: maryla@premium-estates.pl<br/><br/><i>Numer oferty w biurze: DKW-MS-82572</i><br/>Lokalizacja: Mazowieckie, Warszawa, Wola<br/><br/>Ogłoszenie dodane za pomocą Trimo.pro</span></div>"|https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/wola/luksusowy-apartament-przy-rondzie-daszynskiego/1009010925800911437600009
140|"<span class=""myAdTitle"">2 pokoje na Białołęce/ul. Ostródzka 133 - "" Apartamenty Ostródzka"" </span>"|"<div class=""description"" data-phone-mask=""false""><span class=""pre"" style=""font-family: inherit; white-space: pre-wrap;""><p><b>Sprzedam BEZPOŚREDNIO OD WŁAŚCICIELA, NOWE mieszkanie 2 pokojowe w NOWEJ inwestycji przy ul. OSTRÓDZKA 133 </b><b>w Warszawie </b><b>o łącznej powierzchni 45m2 w STANIE DEVELOPERSKIM<u>, </u>do własnej aranżacji.</b></p><p><b>Planowany odbiór II kwartał 2021 r.</b></p><p><b>Mieszkanie usytuowane jest na I piętrze.</b></p><p><b>Osiedle MONITOROWANE, bezpieczne.</b></p><p><br/></p><p><b>Cena mieszkania 374 000 zł + garaż 30 000 zł</b></p><p><b>OGŁOSZENIE POCHODZI BEZPOŚREDNIO OD WŁAŚCICIELA MIESZKANIA !!!</b></p><p><b>W przypadku zainteresowania proszę o tel. 797 229 799</b></p><p><b>AGENCJOM DZIĘKUJĘ, proszę nie dzwonić !!!</b></p></span></div>"|https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/bialoleka/2-pokoje-na-bialolece-ul-ostrodzka-133-+-apartamenty-ostrodzka/1009010472810910473269709
141|"<span class=""myAdTitle"">Luksusowy apartament przy Rondzie Daszyńskiego </span>"|"<div class=""description"" data-phone-mask=""false""><span class=""pre"" style=""font-family: inherit; white-space: pre-wrap;"">BEZPOŚREDNIO OD DEWELOPERA, BEZ PODATKU PCC, 0% PROWIZJI 

 W ofercie mamy również inne apartamenty w tej inwestycji 

 Zapraszamy Państwa do zapoznania się z naszą ofertą 
 
Zamieszkaj w nowych apartamentach przy Rondzie Daszyńskiego i ciesz się energią miasta z wszystkimi jego atutami na wyciągnięcie ręki! Inwestycja zlokalizowana jest w nowym biznesowym centrum stolicy, tuż obok stacji metra i kilka minut spacerem do centrum. Doskonała infrastruktura dzielnicy, liczne placówki edukacyjne, tworzą idealne miejsce do zamieszkania dla najbardziej wymagających. 

 
 Atuty: 
 
- prestiżowa inwestycja blisko centrum 
- najwyższa jakość wykończenia budynku i części wspólnych 
- doskonała infrastruktura komunikacyjna (m.in. metro) 
- bogata infrastruktura handlowo - usługowa 
- reprezentacyjne lobby z recepcją 
- wspólna przestrzeń dla mieszkańców z klubem fitness 
- zielony dziedziniec ze strefą relaksu 
 
 
Apartamentowiec jest wznoszony na Woli, w doskonałym pod względem komunikacyjnym miejscu, na obrzeżach ścisłego centrum Warszawy. Nowoczesna architektura i najwyższa jakość wykończenia zadowoli najbardziej wymagającego klienta. Budynek będzie miał 29 kondygnacji, z wyższych pięter niepowtarzalny widok na Warszawę. Bogata infrastruktura handlowo - usługowa, bliskość metra i centrum biznesowego na miejscu, czynią lokalizację niezwykle atrakcyjną. Luksus na codzień. 
 
 Informacje dodatkowe: 
 
- termin realizacji inwestycji - III kwartał 2023 
- miejsce postojowe od 75 000 PLN 
 
Cena 4-pok. apartamentu 83m2 na p.29 - 1 807 289 PLN 

 

 Agent prowadzący: Maryla 
Premium Estates 

 tel: 570-400-282 

 e-mail: maryla@premium-estates.pl<br/><br/><i>Numer oferty w biurze: DKW-MS-82571</i><br/>Lokalizacja: Mazowieckie, Warszawa, Wola<br/><br/>Ogłoszenie dodane za pomocą Trimo.pro</span></div>"|https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/wola/luksusowy-apartament-przy-rondzie-daszynskiego/1009010940180911437600009
142|"<span class=""myAdTitle"">Mieszkanie 50m2 z ogródkiem </span>"|"<div class=""description"" data-phone-mask=""false""><span class=""pre"" style=""font-family: inherit; white-space: pre-wrap;"">Mieszkanie usytuowane na parterze w 10 piętrowym bloku z 1980 roku na zielonym osiedlu. Mieszkanie składa się z 2 niezależnych pokoi oraz salonu z aneksem kuchennym, łazienki i przedpokoju z zabudowaną szafą. Mieszkanie jednostronne, widne z wystawą okien w kierunku południowym. Mieszkanie z drewnianą, zadaszoną werandą z której wychodzi się na ogródek o pow. ~35 m2. Ogródek z oczkiem wodnym, krzewami i drzewami. Duże odległości między blokami na osiedlu.

W pobliżu znajduje się park z amfiteatrem, przedszkole i szkoła w odległości ~150 m. Liczna ilość sklepów, centrów handlowych. Bardzo dobrze skomunikowane z centrum Warszawy (komunikacją 30-40 min.) Przystanek autobusowy i tramwajowy w odległości 300 m a także metro. Cena do negocjacji!

Pośrednikom oraz biurom nieruchomości dziękuję za współpracę.

</span></div>"|https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/bemowo/mieszkanie-50m2-z-ogrodkiem/1008939065240910546408509
143|"<span class=""myAdTitle"">2 pokojowe nowe mieszkanie. Cena niższa niż u dewelopera.  </span>"|"<div class=""description"" data-phone-mask=""false""><span class=""pre"" style=""font-family: inherit; white-space: pre-wrap;""><p></p><p>Mamy na sprzedaż nowe mieszkania 2
pokojowe o łącznej powierzchni 45,04 m2, na 2 piętrze z balkonem ekspozycji
wschodniej, w inwestycji Park Skandynawia. Cena ofertowa - 465 000 zł. Cena
taniej ceny dewelopera. Rozkład pomieszczeń: - salon z aneksem kuchennym 18,75
m2 - sypialnia 14,14 m2 - łazienka 4,24 m2 - przedpokój 4,22 m2 - garderoba
3,69 m2 Dodatkowo do mieszkania przynależy miejsce postojowe w garażu
podziemnym, płatne 36 000 zł. Osiedle jest położone przy ul. Optyków na
Pradze-Południe, w sąsiedztwie Trasy Siekierkowskiej i ulicy Ostrobramskiej.
Przyjazny projekt przestrzeni wspólnej: drzewa, krzewy, trawniki, małe formy
architektoniczne, zróżnicowane i staranie dobrane gatunki roślin, miejsce
rekreacji wyposażone w atestowane urządzenia, plac zabaw, stojaki rowerowe.
Sklepy osiedlowe w okolicy oraz pełna infrastruktura: CH Promenada z kinem
Cinema City oraz supermarketem Carrefour, hipermarkety Auchan oraz Tesco.
Restauracje, przedszkole, żłobek oraz szkoła podstawowa w zasięgu kilku minut
piechotą. Bardzo blisko do pętli autobusowej Gocław (~10 min piechotą) i do
przystanku autobusowego CH Promenada (~5 min piechotą) z liniami
przyspieszonymi do Centrum. 3 przystanki autobusem lub 20 min piechotą, jeziorko
Balaton a tam place zabaw dla dzieci, korty do koszykówki / siatkówki i latem
rowery wodne + restauracja na brzegu jeziorka.</p>
<p> </p>
<p>https://goo.gl/maps/XCmunAAqNFsk3rUh6</p><br/></span></div>"|https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/2-pokojowe-nowe-mieszkanie-cena-nizsza-niz-u-dewelopera/1008870837850912786867209
144|"<span class=""myAdTitle"">Kawalerka na bliskiej i zielonej Woli </span>"|"<div class=""description"" data-phone-mask=""false""><span class=""pre"" style=""font-family: inherit; white-space: pre-wrap;"">BEZPOŚREDNIO OD DEWELOPERA, 0% PROWIZJI 
 
 Posiadamy również inne mieszkania w tej inwestycji 
 
 Zapraszamy Państwa do zapoznania się z naszą ofertą 
 
 Atuty: 
 
 - zaciszne miejsce 
 - doskonała lokalizacja 
 - dynamiczny rozwój dzielnicy 
 - bogata infrastruktura komunikacyjna 
- w pobliżu szkoły, przedszkola, parki 
 - funkcjonalne wnętrza 
 
 
 Inwestycja powstaje na Woli, najdynamiczniej rozwijającej się dzielnicy Warszawy. Jest to inwestycja na najwyższym poziomie pod względem wykonawstwa i wykończeń. 2 budynki będą zaopatrzone w ekologiczne rozwiązania, na terenie - bardzo dużo zieleni. 
 
 Do użytku mieszkańców przewidziano ogród do wspólnego zagospodarowania przez mieszkańców, place zabaw dla najmłodszych. 
 Lokalizacyjnie jest to miejsce godne zainteresowania, z dobrym dojazdem do innych dzielnic Warszawy, również z wykorzystaniem metra. 
 
 Lokale na parterze posiadają własne ogródki, natomiast mieszkania na wyższych piętrach balkony i tarasy. Mieszkania zostały rozplanowane z myślą o ergonomii i funkcjonalności wnętrz. W niewielkiej odległości można znaleźć wiele miejsc umożliwiających aktywny wypoczynek i uprawianie sportów. Najpiękniejsze parki Woli w spacerowej odległości. 
 
 Informacje dodatkowe: 
 
 - miejsce parkingowe w garażu podziemnym 32 000 PLN 
 - termin realizacji inwestycji: II Q 2022 
 
CENA: 1-pok. (38,58m2) z b.dużym balkonem (10m2) - 451 386 PLN 
Możliwość wydzielenia 2-go pokoju 
 
 
 
 
 Zapraszamy do kontaktu i na prezentacje 
 Premium Estates 
 
 Agent prowadzący: Maryla 
 
 tel: 570-400-282 
 
 e-mail: maryla@premium-estates.pl<br/><br/><i>Numer oferty w biurze: DKW-MS-82569</i><br/>Lokalizacja: Mazowieckie, Warszawa, Wola<br/><br/>Ogłoszenie dodane za pomocą Trimo.pro</span></div>"|https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/wola/kawalerka-na-bliskiej-i-zielonej-woli/1009010940200911437600009
145|"<span class=""myAdTitle"">Kawalerka na bliskiej i zielonej Woli </span>"|"<div class=""description"" data-phone-mask=""false""><span class=""pre"" style=""font-family: inherit; white-space: pre-wrap;"">BEZPOŚREDNIO OD DEWELOPERA, 0% PROWIZJI 
 
 Posiadamy również inne mieszkania w tej inwestycji 
 
 Zapraszamy Państwa do zapoznania się z naszą ofertą 
 
 Atuty: 
 
 - zaciszne miejsce 
 - doskonała lokalizacja 
 - dynamiczny rozwój dzielnicy 
 - bogata infrastruktura komunikacyjna 
- w pobliżu szkoły, przedszkola, parki 
 - funkcjonalne wnętrza 
 
 
 Inwestycja powstaje na Woli, najdynamiczniej rozwijającej się dzielnicy Warszawy. Jest to inwestycja na najwyższym poziomie pod względem wykonawstwa i wykończeń. 2 budynki będą zaopatrzone w ekologiczne rozwiązania, na terenie - bardzo dużo zieleni. 
 
 Do użytku mieszkańców przewidziano ogród do wspólnego zagospodarowania przez mieszkańców, place zabaw dla najmłodszych. 
 Lokalizacyjnie jest to miejsce godne zainteresowania, z dobrym dojazdem do innych dzielnic Warszawy, również z wykorzystaniem metra. 
 
 Lokale na parterze posiadają własne ogródki, natomiast mieszkania na wyższych piętrach balkony i tarasy. Mieszkania zostały rozplanowane z myślą o ergonomii i funkcjonalności wnętrz. W niewielkiej odległości można znaleźć wiele miejsc umożliwiających aktywny wypoczynek i uprawianie sportów. Najpiękniejsze parki Woli w spacerowej odległości. 
 
 Informacje dodatkowe: 
 
 - miejsce parkingowe w garażu podziemnym 32 000 PLN 
 - termin realizacji inwestycji: II Q 2022 
 
CENA: 1-pok. (38,58m2) z b.dużym balkonem (10m2) - 451 386 PLN 
Możliwość wydzielenia 2-go pokoju 
 
 
 
 
 Zapraszamy do kontaktu i na prezentacje 
 Premium Estates 
 
 Agent prowadzący: Maryla 
 
 tel: 570-400-282 
 
 e-mail: maryla@premium-estates.pl<br/><br/><i>Numer oferty w biurze: DKW-MS-82568</i><br/>Lokalizacja: Mazowieckie, Warszawa, Wola<br/><br/>Ogłoszenie dodane za pomocą Trimo.pro</span></div>"|https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/wola/kawalerka-na-bliskiej-i-zielonej-woli/1009010937280911437600009
